OTUID	KO	OE	WT	All
ASV_1647	0.005119343	0.007081223	0.005814215	0.00600492690874394
ASV_1665	0.004502823	0.006061642	0.007135410	0.00589995804689495
ASV_1715	0.005300539	0.008534907	0.004029591	0.00595501227636133
ASV_1727	0.003559114	0.007065660	0.007192328	0.00593903412910012
ASV_1775	0.005603523	0.007046553	0.005366062	0.0060053793507301
ASV_1790	0.003200061	0.007088766	0.007648982	0.00597926952242284
ASV_1838	0.001788289	0.009591390	0.006686573	0.0060220836861053
ASV_1841	0.003480401	0.009995756	0.004516964	0.00599770686523145
ASV_1861	0.008729931	0.007626108	0.001809329	0.00605512275733377
ASV_1900	0.005258301	0.004982410	0.007134905	0.00579187233561903
ASV_1946	0.001942732	0.008615550	0.007616118	0.00605813328031507
ASV_1966	0.005078871	0.006559911	0.006311897	0.0059835596662951
ASV_1993	0.000000000	0.017751812	0.001367877	0.00637322967407165
ASV_2012	0.007987132	0.006084525	0.003605869	0.00589250875814438
ASV_2035	0.006732103	0.006561080	0.004471081	0.00592142125801169
ASV_2065	0.003987911	0.003031151	0.010346588	0.00578855014227733
ASV_2066	0.003597140	0.007068941	0.007137181	0.00593442099441995
ASV_2110	0.005576978	0.007108398	0.005273878	0.00598641771744263
ASV_2119	0.008803720	0.003978410	0.004963363	0.00591516416445941
ASV_2155	0.009682791	0.005427190	0.002211852	0.00577394417550574
ASV_2201	0.008453064	0.008682220	0.001348247	0.0061611770078964
ASV_2281	0.005276649	0.006645667	0.005828266	0.0059168607601453
ASV_2290	0.0077298539	0.0096144373	0.0008860034	0.00607676490148672
ASV_2325	0.005000710	0.009624396	0.003594727	0.00607327773775237
ASV_2345	0.009083619	0.006507950	0.001800664	0.00579741115673634
ASV_2383	0.004438407	0.007039310	0.006236319	0.00590467862096797
ASV_2430	0.006364081	0.009169675	0.002699075	0.00607761012178628
ASV_2538	0.007174841	0.005068977	0.005367806	0.00587054150175092
ASV_2619	0.004263281	0.010228951	0.004058845	0.00618369201034263
ASV_2646	0.006253875	0.004067976	0.007173392	0.00583174805662115
ASV_2836	0.005824620	0.007029296	0.004901374	0.00591843009719171
ASV_1438	0.002296892	0.008572484	0.006636236	0.00583520407075147
ASV_1573	0.0000000000	0.0182176467	0.0004447528	0.00622079984259581
ASV_1583	0.007550578	0.005055318	0.004922612	0.00584283577731643
ASV_1601	0.007477514	0.004520538	0.004925419	0.0056411573056906
ASV_1613	0.002633416	0.006010329	0.008520793	0.0057215125959511
ASV_1629	0.004545743	0.006580589	0.006251379	0.00579257041805346
ASV_1660	0.002289289	0.007549710	0.007590649	0.00580988278011964
ASV_1662	0.005470764	0.005590488	0.006228629	0.00576329356612868
ASV_1691	0.004549930	0.006050906	0.006736100	0.00577897864162655
ASV_1704	0.001384236	0.012184899	0.004466541	0.00601189227353565
ASV_1769	0.006333266	0.002992838	0.007626051	0.00565071833915788
ASV_1857	0.004914395	0.007072858	0.005409291	0.00579884786009211
ASV_1873	0.001827877	0.006618633	0.009052134	0.00583288120512564
ASV_1882	0.002242099	0.004535862	0.010322290	0.00570008361039656
ASV_2003	0.005941121	0.010225350	0.001805029	0.00599049972510251
ASV_2009	0.002387769	0.004550724	0.010248565	0.00572901943050188
ASV_2089	0.001391209	0.008079001	0.007939539	0.00580324981114348
ASV_2173	0.005415703	0.003977300	0.007631575	0.00567485942874525
ASV_2232	0.004400029	0.008728718	0.004488228	0.00587232526094527
ASV_2294	0.006799636	0.003059673	0.007137369	0.00566555941315534
ASV_2331	0.007035197	0.006978176	0.003128271	0.00571388124723784
ASV_2338	0.009021810	0.002022187	0.005357955	0.00546731760917482
ASV_2361	0.0051694261	0.0122672893	0.0008826383	0.00610645121862238
ASV_2414	0.008908092	0.004488869	0.003586621	0.00566119367914454
ASV_2451	0.006618340	0.005039018	0.005338844	0.0056654006396461
ASV_2510	0.004904772	0.008554295	0.004021558	0.00582687492368252
ASV_2600	0.004526255	0.005123097	0.007582024	0.00574379205021687
ASV_2658	0.005068155	0.008102499	0.004475518	0.00588205751150633
ASV_2677	0.007345499	0.007545390	0.002678395	0.00585642797361275
ASV_2755	0.008550558	0.003069405	0.005869223	0.00582972860017033
ASV_2824	0.008653136	0.006507740	0.002231845	0.00579757391655468
ASV_2843	0.002600581	0.009583147	0.005364617	0.00584944819180031
ASV_1444	0.004017979	0.006531132	0.006339081	0.00562939716675027
ASV_1473	0.003188135	0.007583418	0.006238253	0.00566993535376061
ASV_1481	0.01540911	0.00000000	0.00000000	0.00513637064050542
ASV_1487	0.004593154	0.011128447	0.001797921	0.00583984069593233
ASV_1528	0.006773526	0.006071869	0.004052179	0.0056325243751862
ASV_1550	0.006216527	0.003531366	0.006715029	0.00548764059690011
ASV_1566	0.003122139	0.008535793	0.005396773	0.00568490157643726
ASV_1582	0.004842020	0.004044375	0.007554145	0.00548017999260788
ASV_1602	0.003195738	0.011717027	0.002709217	0.00587399382811321
ASV_1661	0.015187293	0.000000000	0.000891504	0.00535959909145883
ASV_1669	0.003609418	0.010223429	0.003582648	0.00580516479504492
ASV_1673	0.004681381	0.008627172	0.004036090	0.00578154762305192
ASV_1677	0.003316800	0.007572531	0.006260741	0.00571669063969839
ASV_1724	0.003528402	0.009143527	0.004489065	0.00572033104264454
ASV_1739	0.006214907	0.007062134	0.003604694	0.0056272450813004
ASV_1759	0.003653954	0.007613947	0.005842662	0.00570352095100377
ASV_1818	0.001851855	0.007079274	0.008083616	0.00567158202914688
ASV_1971	0.006258721	0.004550498	0.005866792	0.00555867040926561
ASV_2107	0.002805411	0.009644698	0.004876841	0.00577565010183701
ASV_2171	0.007361661	0.008495048	0.001783551	0.00588008681657874
ASV_2267	0.005900019	0.005585450	0.005360699	0.00561538916461322
ASV_2302	0.006035194	0.005516080	0.005331393	0.00562755574418521
ASV_2317	0.004512226	0.007132117	0.005404815	0.00568305250551855
ASV_2359	0.002223073	0.008626559	0.006266935	0.00570552242530183
ASV_2421	0.003644551	0.006034649	0.007158576	0.00561259175474264
ASV_2422	0.004478844	0.007126150	0.005349317	0.00565143714075465
ASV_2432	0.004496752	0.008018208	0.004484902	0.00566662075587393
ASV_2478	0.001454776	0.010639896	0.005400019	0.00583156344011638
ASV_2534	0.003984051	0.006551512	0.006256999	0.00559752080775094
ASV_2705	0.001754468	0.012993500	0.002673919	0.00580729592609461
ASV_2783	0.007682457	0.004574116	0.004434630	0.00556373443604123
ASV_2794	0.006554423	0.008640698	0.002250515	0.00581521205354572
ASV_1381	0.005429644	0.007014973	0.004006408	0.00548367480174011
ASV_1516	0.007153380	0.006054882	0.003108264	0.00543884186079565
ASV_1585	0.005820082	0.005528241	0.004936651	0.00542832450503949
ASV_1609	0.007108400	0.003979519	0.004897482	0.00532846708549175
ASV_1618	0.004991770	0.007653971	0.003996960	0.0055475670349317
ASV_1670	0.006523086	0.003522311	0.005758896	0.00526809751894767
ASV_1679	0.006749835	0.005592467	0.003988360	0.00544355393786607
ASV_1685	0.006448888	0.006142948	0.004022899	0.00553824484032205
ASV_1699	0.007208988	0.005077600	0.004037050	0.00544121253835675
ASV_1706	0.004455852	0.005063053	0.006747306	0.00542207034926253
ASV_1728	0.003138929	0.012693532	0.001343163	0.00572520789320543
ASV_1793	0.002693342	0.009596936	0.004434656	0.00557497771336312
ASV_1800	0.0047741604	0.0105927103	0.0008974109	0.00542142721000922
ASV_1810	0.004522073	0.007078556	0.004888424	0.00549635104458559
ASV_1811	0.004741390	0.009164816	0.003126513	0.00567757321084635
ASV_1831	0.006586740	0.007139103	0.002695709	0.00547385088121369
ASV_1839	0.002634508	0.008069001	0.005788995	0.00549750147955134
ASV_1869	0.007404772	0.005527464	0.003599521	0.00551058528688458
ASV_1892	0.005280748	0.003048996	0.007551113	0.00529361886150701
ASV_1950	0.0083861261	0.0081241832	0.0004482938	0.00565286769684559
ASV_1988	0.0004278111	0.0101276527	0.0063163191	0.00562392764441995
ASV_2102	0.008785152	0.003079632	0.004077830	0.00531420467958506
ASV_2117	0.002772030	0.006527864	0.007161985	0.00548729276617411
ASV_2142	0.003639925	0.008087788	0.004931542	0.00555308470094235
ASV_2161	0.002353622	0.008583594	0.005824323	0.00558717953942809
ASV_2167	0.000888677	0.008629319	0.007111307	0.00554310080619151
ASV_2184	0.009291777	0.004995995	0.001787714	0.00535849549410295
ASV_2185	0.005736680	0.005029345	0.005382339	0.00538278776210106
ASV_2213	0.004459053	0.006565726	0.005377812	0.00546753030785692
ASV_2249	0.003475448	0.011781206	0.001759194	0.0056719493629368
ASV_2282	0.009250626	0.005534090	0.001806636	0.00553045056195899
ASV_2433	0.001842452	0.011201265	0.004030981	0.00569156615763528
ASV_2452	0.006174509	0.007623831	0.002703982	0.00550077394701792
ASV_2581	0.004108529	0.007044276	0.005370892	0.00550789906014989
ASV_2725	0.0008988459	0.0112567797	0.0049249476	0.00569352440574704
ASV_2767	0.006371077	0.005998618	0.004040973	0.00547022256220193
ASV_2796	0.006794331	0.005031984	0.004456510	0.00542760870704098
ASV_1343	0.002215334	0.009112466	0.004937003	0.00542160081784236
ASV_1502	0.005060773	0.007542634	0.003614469	0.00540595853145182
ASV_1517	0.0008892233	0.0110504130	0.0044804518	0.00547336268508344
ASV_1563	0.0110499123	0.0046841333	0.0004482938	0.00539411311338078
ASV_1570	0.002633196	0.006503211	0.006666338	0.00526758171662329
ASV_1594	0.004073172	0.007036701	0.004912808	0.0053408933932091
ASV_1604	0.0009228242	0.0060976178	0.0089189483	0.00531313009464705
ASV_1689	0.004916829	0.005496063	0.005378786	0.00526389272320593
ASV_1716	0.004901923	0.006564723	0.004450402	0.00530568242266946
ASV_1722	0.008176594	0.002006531	0.004904491	0.0050292055982823
ASV_1738	0.006285090	0.003064426	0.006287012	0.00521217579387834
ASV_1776	0.004505697	0.004948132	0.006237876	0.00523056837278524
ASV_1794	0.0108795396	0.0005141018	0.0035580225	0.00498388796466905
ASV_1795	0.002590519	0.008705776	0.004908496	0.00540159698385913
ASV_1866	0.001902378	0.003548283	0.010304520	0.00525172720324342
ASV_1899	0.003219633	0.006115295	0.006743854	0.0053595938912952
ASV_1902	0.005652625	0.007497468	0.002699858	0.00528331706799358
ASV_1904	0.004106997	0.006515417	0.005370892	0.00533110231462656
ASV_1923	0.002303864	0.006124157	0.007639850	0.00535595706798297
ASV_1926	0.003646678	0.007095800	0.005373727	0.00537206831594348
ASV_1934	0.003200061	0.009057346	0.004057464	0.00543828996912881
ASV_2061	0.001777900	0.010703252	0.004033307	0.00550481998510151
ASV_2143	0.001384236	0.011044682	0.003994001	0.00547430665415712
ASV_2159	0.001339920	0.007066559	0.007607762	0.00533808038446412
ASV_2168	0.000889443	0.011528474	0.004042717	0.00548687787140905
ASV_2176	0.005015744	0.008670014	0.002693887	0.00545988135370388
ASV_2191	0.004930639	0.007649878	0.003601343	0.00539395331781705
ASV_2198	0.005783606	0.006099610	0.004004650	0.0052959555071586
ASV_2199	0.008004689	0.006686963	0.001348247	0.00534663297732992
ASV_2263	0.005486344	0.004567473	0.005807817	0.0052872114619385
ASV_2272	0.006542723	0.007139705	0.002677194	0.00545320717451992
ASV_2279	0.006984563	0.005609997	0.003542544	0.00537903441593097
ASV_2311	0.001391209	0.009207448	0.005826703	0.00547512010528863
ASV_2380	0.005308711	0.003580132	0.006720112	0.00520298535125051
ASV_2385	0.001391209	0.010171730	0.004904980	0.00548930638484468
ASV_2403	0.008216702	0.005112316	0.002651280	0.00532676624935998
ASV_2505	0.004155720	0.006101425	0.005841055	0.00536606662577498
ASV_2527	0.006311371	0.005038627	0.004459811	0.00526993644332083
ASV_2578	0.004115063	0.007422518	0.004421842	0.00531980780528635
ASV_2613	0.003963607	0.005998828	0.006316884	0.00542643954017036
ASV_2644	0.002310618	0.007574467	0.006242035	0.00537570652020877
ASV_2804	0.003527265	0.005040397	0.007137357	0.00523500627567812
ASV_2829	0.0078970211	0.0075499785	0.0004482938	0.00529843112775347
ASV_2831	0.005517778	0.006549369	0.003994962	0.0053540362284398
ASV_2841	0.007486371	0.004074334	0.004025466	0.00519539044657694
ASV_2850	0.003108418	0.009656952	0.003606628	0.0054573325260771
ASV_2875	0.002270264	0.009044421	0.004924992	0.0054132253258774
ASV_2882	0.002707478	0.011090537	0.002680937	0.00549298384130149
ASV_2884	0.001804973	0.011161633	0.003608299	0.00552496826429554
ASV_1420	0.001390443	0.011100417	0.003625259	0.00537203971700992
ASV_1456	0.004196074	0.007581875	0.004052380	0.00527677633798916
ASV_1474	0.009207904	0.003051979	0.003139639	0.00513317416146921
ASV_1488	0.003259440	0.007566954	0.004945441	0.00525727843152286
ASV_1510	0.007337634	0.006563688	0.001783350	0.005228224232656
ASV_1527	0.008258672	0.002509297	0.004455271	0.00507441304934726
ASV_1545	0.006674084	0.004045694	0.004470841	0.0050635398505181
ASV_1615	0.001363898	0.002055521	0.011687162	0.00503552721173556
ASV_1708	0.006593922	0.006525090	0.002269588	0.00512953336876799
ASV_1710	0.005273184	0.008709978	0.001766100	0.00524975414177438
ASV_1719	0.0147651874	0.0005005005	0.0000000000	0.0050885626266522
ASV_1749	0.002674536	0.009143644	0.004059844	0.00529267452349656
ASV_1805	0.004526171	0.006090765	0.004937977	0.00518497119654944
ASV_1816	0.008590033	0.005136203	0.001790458	0.00517223123997703
ASV_1827	0.005833370	0.001548663	0.007979374	0.00512046874274654
ASV_1858	0.004262973	0.010251565	0.001800840	0.00543845943324346
ASV_1898	0.004098907	0.008063647	0.003593944	0.00525216578939554
ASV_1907	0.001464945	0.009047614	0.005381770	0.00529810930992715
ASV_1915	0.004558787	0.006038851	0.004943948	0.00518052873512725
ASV_1949	0.005490160	0.005574516	0.004503040	0.00518923846142184
ASV_2023	0.010475826	0.003056463	0.001325848	0.00495271268237672
ASV_2047	0.004455412	0.007078165	0.004019182	0.00518425315190827
ASV_2071	0.003127443	0.004452220	0.007564508	0.00504805691825565
ASV_2085	0.002435096	0.003570624	0.009327607	0.00511110872281824
ASV_2096	0.004968231	0.005646763	0.004959239	0.00519141114114321
ASV_2146	0.004792263	0.005619069	0.004930478	0.00511393663117782
ASV_2169	0.004189101	0.004007726	0.007187964	0.00512826349188807
ASV_2194	0.001933110	0.006639355	0.007136183	0.00523621605723498
ASV_2229	0.007335306	0.006615258	0.001786093	0.00524555256179396
ASV_2246	0.002586332	0.005617405	0.007120956	0.00510823093805597
ASV_2258	0.009457469	0.004591134	0.001360212	0.00513627140588107
ASV_2278	0.004617132	0.005560856	0.005407915	0.00519530076577408
ASV_2329	0.002677732	0.007073740	0.005802151	0.00518454066821958
ASV_2423	0.004099453	0.003572170	0.007627795	0.00509980576488655
ASV_2470	0.001414421	0.009903746	0.004483184	0.00526711699450985
ASV_2483	0.0000000	0.0167026	0.0000000	0.00556753418972132
ASV_2585	0.007013473	0.003564208	0.004460810	0.00501283015538906
ASV_2595	0.0009126553	0.0069940725	0.0075889772	0.00516523498603956
ASV_2664	0.005913384	0.005091802	0.004511464	0.00517221672872784
ASV_2684	0.001812267	0.010995108	0.003106455	0.00530461025786255
ASV_1433	0.003657594	0.003527273	0.007684344	0.00495640374727763
ASV_1499	0.004538990	0.003966039	0.006210153	0.00490506074677737
ASV_1525	0.009285267	0.001529364	0.003511520	0.00477538369192046
ASV_1581	0.004967352	0.005063565	0.004908105	0.00497967412879814
ASV_1645	0.001003532	0.010515837	0.004042781	0.00518738348634908
ASV_1657	0.0009126553	0.0107510148	0.0040278818	0.00523051727031628
ASV_1698	0.007526493	0.004073330	0.004011768	0.00520386376307447
ASV_1721	0.007054549	0.004597222	0.003144435	0.00493206882434116
ASV_1732	0.001754468	0.002446407	0.010252296	0.00481772347971191
ASV_1770	0.003944819	0.004087323	0.006739849	0.0049239968688537
ASV_1772	0.005050159	0.006032552	0.004051557	0.00504475614505196
ASV_1784	0.002290055	0.003990465	0.008443580	0.0049080332754328
ASV_1957	0.002717866	0.005069637	0.007186382	0.00499129530030719
ASV_1963	0.002869197	0.008074249	0.004463240	0.00513556208338787
ASV_1965	0.001384236	0.012153095	0.002265288	0.00526753983376346
ASV_1974	0.002173536	0.005552729	0.007244308	0.00499019093182284
ASV_1991	0.003496444	0.006516675	0.004975063	0.00499606054859241
ASV_1998	0.004232022	0.006665895	0.004484791	0.00512756898942433
ASV_2002	0.0044018065	0.0111372859	0.0004482938	0.00532912874829288
ASV_2030	0.006687782	0.003006439	0.004916985	0.00487040188263845
ASV_2053	0.0017450653	0.0131486089	0.0009042527	0.00526597564038372
ASV_2062	0.006004925	0.005568760	0.003585014	0.00505289951435685
ASV_2082	0.001367231	0.006067491	0.007642543	0.00502575473251676
ASV_2083	0.001812267	0.014155215	0.000000000	0.00532249403806833
ASV_2091	0.0005017662	0.0030088099	0.0112801529	0.00493024302852082
ASV_2114	0.003691658	0.005054884	0.006291307	0.00501261649523785
ASV_2157	0.0057046359	0.0086483291	0.0008964117	0.00508312556870944
ASV_2193	0.002370763	0.005554065	0.007272172	0.00506566672281133
ASV_2209	0.003884780	0.004544649	0.006263596	0.00489767490241684
ASV_2445	0.003109403	0.004536237	0.007201673	0.00494910421246777
ASV_2499	0.002674862	0.006511325	0.005818214	0.005001467113244
ASV_2501	0.002404145	0.008658783	0.004449364	0.00517076372823114
ASV_2504	0.004950650	0.006533111	0.003593488	0.00502574985806128
ASV_2569	0.004479610	0.006478483	0.004039767	0.0049992870044961
ASV_2580	0.003969802	0.006433662	0.004452768	0.00495207725536491
ASV_2605	0.003317566	0.005014634	0.006716509	0.00501623648038452
ASV_2638	0.001859594	0.007642634	0.005819059	0.00510709565787118
ASV_2659	0.0004614121	0.0065783240	0.0080955675	0.00504510118720884
ASV_2680	0.005954807	0.007557374	0.001813629	0.00510860324893421
ASV_2757	0.003219413	0.006026855	0.005813940	0.00502006909067332
ASV_2901	0.002700724	0.005595962	0.006757096	0.00501792750709832
ASV_1523	0.0004278111	0.0029348520	0.0106670859	0.0046765830017078
ASV_1555	0.004978181	0.007045608	0.002692168	0.00490531914929134
ASV_1614	0.004997294	0.006568382	0.003125377	0.00489701780360989
ASV_1646	0.001886003	0.007155344	0.005838538	0.00495996135956443
ASV_1649	0.005604069	0.003051109	0.005819847	0.00482500834278544
ASV_1668	0.002196308	0.005561952	0.006707784	0.00482201500532723
ASV_1688	0.003069512	0.007083636	0.004493832	0.00488232662022005
ASV_1707	0.004095130	0.003522521	0.006745131	0.00478759372123643
ASV_1760	0.005802306	0.005108387	0.003551953	0.00482088168274078
ASV_1771	0.003367323	0.008495591	0.003136162	0.00499969189542686
