"","ID","i","index","Group"
"4942","OE4",27500,123.930754131544,"OE"
"4943","OE5",27500,142.069844447375,"OE"
"4944","OE6",27500,193.088688794396,"OE"
"4945","WT1",27500,87.5083140130404,"WT"
"4946","WT2",27500,70.4720945415414,"WT"
"4947","WT3",27500,133.983256212128,"WT"
"4948","WT4",27500,108.680062852644,"WT"
"4949","WT5",27500,85.9247284608151,"WT"
"4950","WT6",27500,119.306910855769,"WT"
"4951","KO1",27600,97.9649031115071,"KO"
"4952","KO2",27600,114.871497916733,"KO"
"4953","KO3",27600,85.148335563313,"KO"
"4954","KO4",27600,89.5084017528494,"KO"
"4955","KO5",27600,65.8126754369671,"KO"
"4956","KO6",27600,115.383217206907,"KO"
"4957","OE1",27600,188.599551278845,"OE"
"4958","OE2",27600,107.651212107765,"OE"
"4959","OE3",27600,93.6871839828565,"OE"
"4960","OE4",27600,123.940560075442,"OE"
"4961","OE5",27600,141.794545332708,"OE"
"4962","OE6",27600,194.685108797326,"OE"
"4963","WT1",27600,85.5102280901369,"WT"
"4964","WT2",27600,69.9829048270712,"WT"
"4965","WT3",27600,133.638494679267,"WT"
"4966","WT4",27600,108.291363132602,"WT"
"4967","WT5",27600,86.153915752925,"WT"
"4968","WT6",27600,118.513945645014,"WT"
"4969","KO1",27700,97.4711044523267,"KO"
"4970","KO2",27700,115.575844228302,"KO"
"4971","KO3",27700,84.3064095022132,"KO"
"4972","KO4",27700,90.8253913840583,"KO"
"4973","KO5",27700,65.4378774688132,"KO"
"4974","KO6",27700,116.013311540549,"KO"
"4975","OE1",27700,187.770046848907,"OE"
"4976","OE2",27700,108.654493466343,"OE"
"4977","OE3",27700,94.7869113542438,"OE"
"4978","OE4",27700,124.159850973874,"OE"
"4979","OE5",27700,143.650250422363,"OE"
"4980","OE6",27700,193.901610013368,"OE"
"4981","WT1",27700,86.5582814555969,"WT"
"4982","WT2",27700,70.1486369612162,"WT"
"4983","WT3",27700,134.893427002243,"WT"
"4984","WT4",27700,109.84384305282,"WT"
"4985","WT5",27700,86.4725155140905,"WT"
"4986","WT6",27700,118.495701173822,"WT"
"4987","KO1",27800,98.6353092046689,"KO"
"4988","KO2",27800,114.979055494756,"KO"
"4989","KO3",27800,83.3942283994446,"KO"
"4990","KO4",27800,89.0380357530041,"KO"
"4991","KO5",27800,65.6500050458184,"KO"
"4992","KO6",27800,116.70455945705,"KO"
"4993","OE1",27800,189.115646258503,"OE"
"4994","OE2",27800,109.628728503072,"OE"
"4995","OE3",27800,93.6211080444086,"OE"
"4996","OE4",27800,124.707328919533,"OE"
"4997","OE5",27800,142.418662660673,"OE"
"4998","OE6",27800,193.716763052144,"OE"
"4999","WT1",27800,86.3223853590157,"WT"
"5000","WT2",27800,70.1041184582174,"WT"
"5001","WT3",27800,133.093474383071,"WT"
"5002","WT4",27800,109.515944174699,"WT"
"5003","WT5",27800,87.2235215035257,"WT"
"5004","WT6",27800,116.836954365799,"WT"
"5005","KO1",27900,97.9638036953425,"KO"
"5006","KO2",27900,115.889627564941,"KO"
"5007","KO3",27900,84.5406247020101,"KO"
"5008","KO4",27900,91.6416236935291,"KO"
"5009","KO5",27900,66.5307351124435,"KO"
"5010","KO6",27900,117.999157766061,"KO"
"5011","OE1",27900,188.320595728003,"OE"
"5012","OE2",27900,108.504744651917,"OE"
"5013","OE3",27900,93.0862131809533,"OE"
"5014","OE4",27900,124.851796533964,"OE"
"5015","OE5",27900,142.825059531083,"OE"
"5016","OE6",27900,193.503977917363,"OE"
"5017","WT1",27900,86.881623745791,"WT"
"5018","WT2",27900,69.1857640564664,"WT"
"5019","WT3",27900,133.280528622413,"WT"
"5020","WT4",27900,108.798869758636,"WT"
"5021","WT5",27900,86.1871956526072,"WT"
"5022","WT6",27900,117.665038060765,"WT"
"5023","KO1",28000,97.0858878232007,"KO"
"5024","KO2",28000,115.388498651397,"KO"
"5025","KO3",28000,84.6426675914022,"KO"
"5026","KO4",28000,90.5498733456746,"KO"
"5027","KO5",28000,65.1579390211449,"KO"
"5028","KO6",28000,117.264997355555,"KO"
"5029","OE1",28000,188.844584279363,"OE"
"5030","OE2",28000,107.808883451996,"OE"
"5031","OE3",28000,94.2392417010568,"OE"
"5032","OE4",28000,125.157044952771,"OE"
"5033","OE5",28000,143.481160411205,"OE"
"5034","OE6",28000,191.967342045647,"OE"
"5035","WT1",28000,86.203977082057,"WT"
"5036","WT2",28000,70.5939345043162,"WT"
"5037","WT3",28000,135.183974353669,"WT"
"5038","WT4",28000,107.590067570405,"WT"
"5039","WT5",28000,86.4026478003252,"WT"
"5040","WT6",28000,117.250020414066,"WT"
"5041","KO1",28100,97.1088350457117,"KO"
"5042","KO2",28100,114.557995411355,"KO"
"5043","KO3",28100,83.4188534785834,"KO"
"5044","KO4",28100,91.4545513930775,"KO"
"5045","KO5",28100,66.6726223185634,"KO"
"5046","KO6",28100,117.167908270679,"KO"
"5047","OE1",28100,190.090388086664,"OE"
"5048","OE2",28100,107.592418482334,"OE"
"5049","OE3",28100,93.5093756883439,"OE"
"5050","OE4",28100,124.577646736599,"OE"
"5051","OE5",28100,143.984475548296,"OE"
"5052","OE6",28100,193.738612234723,"OE"
"5053","WT1",28100,87.0290642091334,"WT"
"5054","WT2",28100,68.5993435536026,"WT"
"5055","WT3",28100,135.576964021049,"WT"
"5056","WT4",28100,108.882768830579,"WT"
"5057","WT5",28100,86.1987279080349,"WT"
"5058","WT6",28100,119.882875792225,"WT"
"5059","KO1",28200,97.1645791343208,"KO"
"5060","KO2",28200,116.059138146626,"KO"
"5061","KO3",28200,83.7437645520113,"KO"
"5062","KO4",28200,90.8648407774312,"KO"
"5063","KO5",28200,65.1647728697427,"KO"
"5064","KO6",28200,115.502127212106,"KO"
"5065","OE1",28200,188.024714359618,"OE"
"5066","OE2",28200,109.207221815737,"OE"
"5067","OE3",28200,93.2062485364003,"OE"
"5068","OE4",28200,124.034151347743,"OE"
"5069","OE5",28200,143.156536462937,"OE"
"5070","OE6",28200,192.885521215855,"OE"
"5071","WT1",28200,86.0743249912978,"WT"
"5072","WT2",28200,69.9746812097338,"WT"
"5073","WT3",28200,134.000064705026,"WT"
"5074","WT4",28200,109.193786153518,"WT"
"5075","WT5",28200,85.8540537225879,"WT"
"5076","WT6",28200,117.869945831761,"WT"
"5077","KO1",28300,98.3155412185289,"KO"
"5078","KO2",28300,116.64161173369,"KO"
"5079","KO3",28300,82.4919407385495,"KO"
"5080","KO4",28300,89.1672218580325,"KO"
"5081","KO5",28300,66.805021825137,"KO"
"5082","KO6",28300,116.251794457178,"KO"
"5083","OE1",28300,189.345187040107,"OE"
"5084","OE2",28300,107.917459427703,"OE"
"5085","OE3",28300,93.8070196028549,"OE"
"5086","OE4",28300,123.843657839004,"OE"
"5087","OE5",28300,142.770964276686,"OE"
"5088","OE6",28300,195.331020582571,"OE"
"5089","WT1",28300,86.8893987968342,"WT"
"5090","WT2",28300,70.6138251058251,"WT"
"5091","WT3",28300,134.62775272562,"WT"
"5092","WT4",28300,108.301789429159,"WT"
"5093","WT5",28300,85.6153327440992,"WT"
"5094","WT6",28300,116.65248486441,"WT"
"5095","KO1",28400,97.7032894910576,"KO"
"5096","KO2",28400,115.074641005242,"KO"
"5097","KO3",28400,83.442823416463,"KO"
"5098","KO4",28400,90.5512199985091,"KO"
"5099","KO5",28400,65.320455403175,"KO"
"5100","KO6",28400,115.945995754665,"KO"
"5101","OE1",28400,188.660003124997,"OE"
"5102","OE2",28400,107.69517948707,"OE"
"5103","OE3",28400,91.8013023547189,"OE"
"5104","OE4",28400,123.754909551327,"OE"
"5105","OE5",28400,141.944721527461,"OE"
"5106","OE6",28400,192.134711550189,"OE"
"5107","WT1",28400,86.6060430092379,"WT"
"5108","WT2",28400,69.6404660703043,"WT"
"5109","WT3",28400,133.465183484842,"WT"
"5110","WT4",28400,109.010003305873,"WT"
"5111","WT5",28400,85.2607092275352,"WT"
"5112","WT6",28400,117.897479359609,"WT"
"5113","KO1",28500,97.586158756491,"KO"
"5114","KO2",28500,115.587202913495,"KO"
"5115","KO3",28500,84.0801256424664,"KO"
"5116","KO4",28500,90.560481579959,"KO"
"5117","KO5",28500,65.9540623561251,"KO"
"5118","KO6",28500,116.948312085624,"KO"
"5119","OE1",28500,190.695783116973,"OE"
"5120","OE2",28500,107.783615881884,"OE"
"5121","OE3",28500,93.8273447479444,"OE"
"5122","OE4",28500,125.638672921506,"OE"
"5123","OE5",28500,143.303100745652,"OE"
"5124","OE6",28500,194.502167840105,"OE"
"5125","WT1",28500,86.7649600523335,"WT"
"5126","WT2",28500,68.1803644915151,"WT"
"5127","WT3",28500,134.488318516024,"WT"
"5128","WT4",28500,109.206266402788,"WT"
"5129","WT5",28500,85.7066884455038,"WT"
"5130","WT6",28500,117.630004144747,"WT"
"5131","KO1",28600,97.5730790106226,"KO"
"5132","KO2",28600,116.474815574897,"KO"
"5133","KO3",28600,84.8327934398849,"KO"
"5134","KO4",28600,90.1168094357134,"KO"
"5135","KO5",28600,65.9168433668295,"KO"
"5136","KO6",28600,116.48115163056,"KO"
"5137","OE1",28600,189.972403881572,"OE"
"5138","OE2",28600,108.940365950981,"OE"
"5139","OE3",28600,93.5762805247484,"OE"
"5140","OE4",28600,122.197754917281,"OE"
"5141","OE5",28600,143.190503449519,"OE"
"5142","OE6",28600,194.617353578969,"OE"
"5143","WT1",28600,85.6470152649711,"WT"
"5144","WT2",28600,69.895793776475,"WT"
"5145","WT3",28600,135.611496836185,"WT"
"5146","WT4",28600,109.46249147208,"WT"
"5147","WT5",28600,85.941617361644,"WT"
"5148","WT6",28600,117.413503787417,"WT"
"5149","KO1",28700,98.1706920277565,"KO"
"5150","KO2",28700,116.325509758215,"KO"
"5151","KO3",28700,84.6728291389089,"KO"
"5152","KO4",28700,89.4168155155745,"KO"
"5153","KO5",28700,65.452791491749,"KO"
"5154","KO6",28700,116.605425778478,"KO"
"5155","OE1",28700,188.675917403978,"OE"
"5156","OE2",28700,107.46850600915,"OE"
"5157","OE3",28700,94.156596082846,"OE"
"5158","OE4",28700,124.253594452584,"OE"
"5159","OE5",28700,141.992945259392,"OE"
"5160","OE6",28700,193.631544106308,"OE"
"5161","WT1",28700,85.7185375742514,"WT"
"5162","WT2",28700,70.3566442693446,"WT"
"5163","WT3",28700,136.020889046098,"WT"
"5164","WT4",28700,110.184859183191,"WT"
"5165","WT5",28700,86.1204408516753,"WT"
"5166","WT6",28700,118.637232407643,"WT"
"5167","KO1",28800,98.4523991243928,"KO"
"5168","KO2",28800,114.793916520309,"KO"
"5169","KO3",28800,84.7015400150033,"KO"
"5170","KO4",28800,90.446284106277,"KO"
"5171","KO5",28800,64.8230324337116,"KO"
"5172","KO6",28800,118.57405775053,"KO"
"5173","OE1",28800,187.546805300802,"OE"
"5174","OE2",28800,106.708878151903,"OE"
"5175","OE3",28800,93.1487846994496,"OE"
"5176","OE4",28800,123.789809249909,"OE"
"5177","OE5",28800,141.65414828189,"OE"
"5178","OE6",28800,194.563281153606,"OE"
"5179","WT1",28800,85.1271364916092,"WT"
"5180","WT2",28800,68.9852143886204,"WT"
"5181","WT3",28800,134.854697575204,"WT"
"5182","WT4",28800,109.642582945756,"WT"
"5183","WT5",28800,85.5430546287864,"WT"
"5184","WT6",28800,118.642443453024,"WT"
"5185","KO1",28900,99.0908946381695,"KO"
"5186","KO2",28900,116.005771329139,"KO"
"5187","KO3",28900,84.012726488135,"KO"
"5188","KO4",28900,90.4136483137385,"KO"
"5189","KO5",28900,65.5992258881355,"KO"
"5190","KO6",28900,116.096846295843,"KO"
"5191","OE1",28900,189.937352352311,"OE"
"5192","OE2",28900,107.334431681784,"OE"
"5193","OE3",28900,94.1319698186223,"OE"
"5194","OE4",28900,123.195092551565,"OE"
"5195","OE5",28900,142.93273514053,"OE"
"5196","OE6",28900,193.990365632157,"OE"
"5197","WT1",28900,85.8440251649898,"WT"
"5198","WT2",28900,70.2864187764823,"WT"
"5199","WT3",28900,134.905902967119,"WT"
"5200","WT4",28900,109.289410124276,"WT"
"5201","WT5",28900,85.1567244254539,"WT"
"5202","WT6",28900,116.71242692984,"WT"
"5203","KO1",29000,97.995165727187,"KO"
"5204","KO2",29000,115.876036615174,"KO"
"5205","KO3",29000,84.2207894562381,"KO"
"5206","KO4",29000,90.8529547627906,"KO"
"5207","KO5",29000,66.5463293804339,"KO"
"5208","KO6",29000,115.481559476161,"KO"
"5209","OE1",29000,187.020800893786,"OE"
"5210","OE2",29000,107.539008784441,"OE"
"5211","OE3",29000,92.0695998004903,"OE"
"5212","OE4",29000,122.8339740369,"OE"
"5213","OE5",29000,143.056795418917,"OE"
"5214","OE6",29000,193.1562512345,"OE"
"5215","WT1",29000,86.2996397374849,"WT"
"5216","WT2",29000,69.8190797529816,"WT"
"5217","WT3",29000,134.817036769623,"WT"
"5218","WT4",29000,108.993676033988,"WT"
"5219","WT5",29000,87.0910551997813,"WT"
"5220","WT6",29000,116.777431657431,"WT"
"5221","KO1",29100,97.1690942588752,"KO"
"5222","KO2",29100,114.74356038505,"KO"
"5223","KO3",29100,84.0032116861888,"KO"
"5224","KO4",29100,90.7080413850016,"KO"
"5225","KO5",29100,66.1240208989419,"KO"
"5226","KO6",29100,114.273121951246,"KO"
"5227","OE1",29100,187.805140938686,"OE"
"5228","OE2",29100,108.494112329285,"OE"
"5229","OE3",29100,93.5445727776577,"OE"
"5230","OE4",29100,125.014726112032,"OE"
"5231","OE5",29100,141.499833737988,"OE"
"5232","OE6",29100,193.062331859012,"OE"
"5233","WT1",29100,85.0580282158697,"WT"
"5234","WT2",29100,69.5710455103298,"WT"
"5235","WT3",29100,133.425118478783,"WT"
"5236","WT4",29100,109.304422646349,"WT"
"5237","WT5",29100,85.6629197843197,"WT"
"5238","WT6",29100,116.121627329124,"WT"
"5239","KO1",29200,97.4853927404573,"KO"
"5240","KO2",29200,114.710200145513,"KO"
"5241","KO3",29200,84.7416356097742,"KO"
"5242","KO4",29200,90.1129794227375,"KO"
"5243","KO5",29200,66.938984437377,"KO"
"5244","KO6",29200,115.460468764303,"KO"
"5245","OE1",29200,188.321188519087,"OE"
"5246","OE2",29200,107.51823096294,"OE"
"5247","OE3",29200,93.9499759130879,"OE"
"5248","OE4",29200,124.246229727875,"OE"
"5249","OE5",29200,142.953427468706,"OE"
"5250","OE6",29200,193.431180206063,"OE"
"5251","WT1",29200,86.2546519283272,"WT"
"5252","WT2",29200,69.3253752468472,"WT"
"5253","WT3",29200,132.871106113311,"WT"
"5254","WT4",29200,108.871305495457,"WT"
"5255","WT5",29200,86.192534940406,"WT"
"5256","WT6",29200,117.556905434139,"WT"
"5257","KO1",29300,96.5562369869694,"KO"
"5258","KO2",29300,115.106337505635,"KO"
"5259","KO3",29300,83.9103356061554,"KO"
"5260","KO4",29300,91.860910795757,"KO"
"5261","KO5",29300,67.518465748667,"KO"
"5262","KO6",29300,117.361373891855,"KO"
"5263","OE1",29300,189.081303044145,"OE"
"5264","OE2",29300,110.355971246696,"OE"
"5265","OE3",29300,92.5843843428007,"OE"
"5266","OE4",29300,124.260147764912,"OE"
"5267","OE5",29300,143.08705627912,"OE"
"5268","OE6",29300,193.445882517832,"OE"
"5269","WT1",29300,86.741921338256,"WT"
"5270","WT2",29300,70.7879212054058,"WT"
"5271","WT3",29300,134.658972376159,"WT"
"5272","WT4",29300,109.490605762398,"WT"
"5273","WT5",29300,86.1840837174936,"WT"
"5274","WT6",29300,117.545656442289,"WT"
"5275","KO1",29400,98.7869579637699,"KO"
"5276","KO2",29400,116.617336311953,"KO"
"5277","KO3",29400,84.2439718524005,"KO"
"5278","KO4",29400,90.4554607633899,"KO"
"5279","KO5",29400,65.7960441380654,"KO"
"5280","KO6",29400,117.080671557264,"KO"
"5281","OE1",29400,189.628316564945,"OE"
"5282","OE2",29400,107.208346067291,"OE"
"5283","OE3",29400,94.3709552848324,"OE"
"5284","OE4",29400,123.222183984766,"OE"
"5285","OE5",29400,142.667800051167,"OE"
"5286","OE6",29400,193.994336108721,"OE"
"5287","WT1",29400,86.4805028667752,"WT"
"5288","WT2",29400,69.4245766342558,"WT"
"5289","WT3",29400,133.935129258649,"WT"
"5290","WT4",29400,108.523916041491,"WT"
"5291","WT5",29400,86.1899965119556,"WT"
"5292","WT6",29400,116.92498490348,"WT"
"5293","KO1",29500,98.4131091124036,"KO"
"5294","KO2",29500,116.233844463957,"KO"
"5295","KO3",29500,85.2754713741928,"KO"
"5296","KO4",29500,90.5364753018784,"KO"
"5297","KO5",29500,66.1552133196804,"KO"
"5298","KO6",29500,115.002481754217,"KO"
"5299","OE1",29500,189.931046463867,"OE"
"5300","OE2",29500,107.285396537428,"OE"
"5301","OE3",29500,93.7298323342665,"OE"
"5302","OE4",29500,123.785824990384,"OE"
"5303","OE5",29500,142.367064089309,"OE"
"5304","OE6",29500,192.719424434941,"OE"
"5305","WT1",29500,87.3214738680769,"WT"
"5306","WT2",29500,69.5904936307006,"WT"
"5307","WT3",29500,133.64397398899,"WT"
"5308","WT4",29500,109.354568664868,"WT"
"5309","WT5",29500,86.2986587091089,"WT"
"5310","WT6",29500,120.00002206263,"WT"
"5311","KO1",29600,97.5054080023077,"KO"
"5312","KO2",29600,114.992402175217,"KO"
"5313","KO3",29600,84.9374466571973,"KO"
"5314","KO4",29600,90.8930206077848,"KO"
"5315","KO5",29600,66.2999345596884,"KO"
"5316","KO6",29600,115.081969107973,"KO"
"5317","OE1",29600,189.289795988913,"OE"
"5318","OE2",29600,109.057622943127,"OE"
"5319","OE3",29600,93.9460067800332,"OE"
"5320","OE4",29600,123.268228829593,"OE"
"5321","OE5",29600,142.165037746362,"OE"
"5322","OE6",29600,194.158406099893,"OE"
"5323","WT1",29600,85.5184880437509,"WT"
"5324","WT2",29600,70.3138329401239,"WT"
"5325","WT3",29600,134.422715376899,"WT"
"5326","WT4",29600,107.56350059677,"WT"
"5327","WT5",29600,86.3878413372762,"WT"
"5328","WT6",29600,118.153506239281,"WT"
"5329","KO1",29700,98.4949893274484,"KO"
"5330","KO2",29700,115.357001337848,"KO"
"5331","KO3",29700,84.4794518475073,"KO"
"5332","KO4",29700,89.4048253003219,"KO"
"5333","KO5",29700,66.3661384852278,"KO"
"5334","KO6",29700,116.823364408003,"KO"
"5335","OE1",29700,190.122976754772,"OE"
"5336","OE2",29700,107.732104189032,"OE"
"5337","OE3",29700,92.8764111667751,"OE"
"5338","OE4",29700,123.385762735762,"OE"
"5339","OE5",29700,142.43003475132,"OE"
"5340","OE6",29700,193.199374991513,"OE"
"5341","WT1",29700,85.4753777539014,"WT"
"5342","WT2",29700,69.0233735307816,"WT"
"5343","WT3",29700,134.670352369788,"WT"
"5344","WT4",29700,109.762680464659,"WT"
"5345","WT5",29700,85.8537400088414,"WT"
"5346","WT6",29700,118.708710204005,"WT"
"5347","KO1",29800,98.6365225705297,"KO"
"5348","KO2",29800,115.686515129369,"KO"
"5349","KO3",29800,86.0154313256802,"KO"
"5350","KO4",29800,90.8552759062457,"KO"
"5351","KO5",29800,65.704649889158,"KO"
"5352","KO6",29800,115.980233052303,"KO"
"5353","OE1",29800,188.078081080028,"OE"
"5354","OE2",29800,108.865813971906,"OE"
"5355","OE3",29800,93.4835037470669,"OE"
"5356","OE4",29800,123.832775274274,"OE"
"5357","OE5",29800,143.19655131156,"OE"
"5358","OE6",29800,194.369406932985,"OE"
"5359","WT1",29800,86.1752749430279,"WT"
"5360","WT2",29800,70.2634443994329,"WT"
"5361","WT3",29800,133.7383454842,"WT"
"5362","WT4",29800,108.246210029632,"WT"
"5363","WT5",29800,87.0086291428155,"WT"
"5364","WT6",29800,117.90259666117,"WT"
"5365","KO1",29900,98.2848496148684,"KO"
"5366","KO2",29900,114.390437578195,"KO"
"5367","KO3",29900,84.4071521326541,"KO"
"5368","KO4",29900,90.1362776714773,"KO"
"5369","KO5",29900,66.0337737554583,"KO"
"5370","KO6",29900,116.352890465,"KO"
"5371","OE1",29900,187.764999819378,"OE"
"5372","OE2",29900,108.436982079716,"OE"
"5373","OE3",29900,92.5820450005841,"OE"
"5374","OE4",29900,123.544703888492,"OE"
"5375","OE5",29900,143.947339692922,"OE"
"5376","OE6",29900,193.796080247154,"OE"
"5377","WT1",29900,85.5657218746991,"WT"
"5378","WT2",29900,69.7275958927006,"WT"
"5379","WT3",29900,134.188225850367,"WT"
"5380","WT4",29900,109.252161433294,"WT"
"5381","WT5",29900,85.2815595476121,"WT"
"5382","WT6",29900,118.76156716755,"WT"
"5383","KO1",30000,97.7869934171969,"KO"
"5384","KO2",30000,115.575908330326,"KO"
"5385","KO3",30000,84.5284402511659,"KO"
"5386","KO4",30000,90.0018900396908,"KO"
"5387","KO5",30000,66.7465251758994,"KO"
"5388","KO6",30000,116.34388563758,"KO"
"5389","OE1",30000,187.460242806838,"OE"
"5390","OE2",30000,107.307446326008,"OE"
"5391","OE3",30000,93.2840461892845,"OE"
"5392","OE4",30000,124.064074407566,"OE"
"5393","OE5",30000,142.932375199391,"OE"
"5394","OE6",30000,193.901579866984,"OE"
"5395","WT1",30000,85.7096982047247,"WT"
"5396","WT2",30000,70.4156809775324,"WT"
"5397","WT3",30000,134.464307644774,"WT"
"5398","WT4",30000,107.749357753967,"WT"
"5399","WT5",30000,86.4914235104447,"WT"
"5400","WT6",30000,117.351670096813,"WT"
"5401","KO1",30100,97.042111955799,"KO"
"5402","KO2",30100,116.121780411779,"KO"
"5403","KO3",30100,84.3870262992152,"KO"
"5404","KO4",30100,90.7309085148115,"KO"
"5405","KO5",30100,65.9443342796411,"KO"
"5406","KO6",30100,116.320900401136,"KO"
"5407","OE1",30100,187.805932694911,"OE"
"5408","OE2",30100,107.474062382192,"OE"
"5409","OE3",30100,93.635114806132,"OE"
"5410","OE4",30100,123.480430612124,"OE"
"5411","OE5",30100,143.462656259352,"OE"
"5412","OE6",30100,193.081287603551,"OE"
"5413","WT1",30100,86.2946057703976,"WT"
"5414","WT2",30100,69.1114983482076,"WT"
"5415","WT3",30100,136.06213495653,"WT"
"5416","WT4",30100,110.42497790306,"WT"
"5417","WT5",30100,86.3521627260905,"WT"
"5418","WT6",30100,117.951714277754,"WT"
"5419","KO1",30200,99.047082876401,"KO"
"5420","KO2",30200,115.239910885044,"KO"
"5421","KO3",30200,84.6186076321894,"KO"
"5422","KO4",30200,89.4877151118694,"KO"
"5423","KO5",30200,65.2639072216928,"KO"
"5424","KO6",30200,117.253900385352,"KO"
"5425","OE1",30200,187.869207568655,"OE"
"5426","OE2",30200,107.276358597847,"OE"
"5427","OE3",30200,92.7506919894781,"OE"
"5428","OE4",30200,123.570801066781,"OE"
"5429","OE5",30200,142.779002513239,"OE"
"5430","OE6",30200,193.061929518552,"OE"
"5431","WT1",30200,85.581902323428,"WT"
"5432","WT2",30200,70.2954700410301,"WT"
"5433","WT3",30200,136.411185106945,"WT"
"5434","WT4",30200,108.227491804975,"WT"
"5435","WT5",30200,85.957935614675,"WT"
"5436","WT6",30200,117.387340124683,"WT"
"5437","KO1",30300,99.4196540535202,"KO"
"5438","KO2",30300,116.178511663787,"KO"
"5439","KO3",30300,84.1438333565516,"KO"
"5440","KO4",30300,90.5821374144315,"KO"
"5441","KO5",30300,65.4571914858666,"KO"
"5442","KO6",30300,115.892944604059,"KO"
"5443","OE1",30300,188.120783833526,"OE"
"5444","OE2",30300,109.013408997213,"OE"
"5445","OE3",30300,93.2539513249905,"OE"
"5446","OE4",30300,124.098884409031,"OE"
"5447","OE5",30300,143.478778630822,"OE"
"5448","OE6",30300,193.908409012858,"OE"
"5449","WT1",30300,86.4755186185769,"WT"
"5450","WT2",30300,69.956291509617,"WT"
"5451","WT3",30300,135.604510845082,"WT"
"5452","WT4",30300,109.516112678408,"WT"
"5453","WT5",30300,86.7638717389007,"WT"
"5454","WT6",30300,118.286726747341,"WT"
"5455","KO1",30400,97.6827820989875,"KO"
"5456","KO2",30400,114.471895326392,"KO"
"5457","KO3",30400,84.7546383666977,"KO"
"5458","KO4",30400,90.0814842858418,"KO"
"5459","KO5",30400,65.9429044732659,"KO"
"5460","KO6",30400,116.563035179545,"KO"
"5461","OE1",30400,188.176651809258,"OE"
"5462","OE2",30400,108.100495468402,"OE"
"5463","OE3",30400,94.4804353035568,"OE"
"5464","OE4",30400,124.87048956431,"OE"
"5465","OE5",30400,143.564544081287,"OE"
"5466","OE6",30400,193.850222511595,"OE"
"5467","WT1",30400,86.6335241440702,"WT"
"5468","WT2",30400,69.697784205355,"WT"
"5469","WT3",30400,136.808253497925,"WT"
"5470","WT4",30400,108.200404908544,"WT"
"5471","WT5",30400,86.1015210871211,"WT"
"5472","WT6",30400,117.726128790469,"WT"
"5473","KO1",30500,97.7799818493445,"KO"
"5474","KO2",30500,114.980561147163,"KO"
"5475","KO3",30500,84.3750702936624,"KO"
"5476","KO4",30500,91.0544719613892,"KO"
"5477","KO5",30500,66.3444382143393,"KO"
"5478","KO6",30500,116.124713885682,"KO"
"5479","OE1",30500,188.360047624061,"OE"
"5480","OE2",30500,109.279391545505,"OE"
"5481","OE3",30500,93.605334351915,"OE"
"5482","OE4",30500,123.891304342036,"OE"
"5483","OE5",30500,142.708555456522,"OE"
"5484","OE6",30500,194.610690753414,"OE"
"5485","WT1",30500,86.6413841162523,"WT"
"5486","WT2",30500,70.2606695386746,"WT"
"5487","WT3",30500,135.430673180345,"WT"
"5488","WT4",30500,109.865204458525,"WT"
"5489","WT5",30500,86.7752714030123,"WT"
"5490","WT6",30500,118.171671776324,"WT"
"5491","KO1",30600,97.6329769153418,"KO"
"5492","KO2",30600,115.298828073533,"KO"
"5493","KO3",30600,83.1563388191864,"KO"
"5494","KO4",30600,90.1383785257414,"KO"
"5495","KO5",30600,66.1726356971533,"KO"
"5496","KO6",30600,116.783376041822,"KO"
"5497","OE1",30600,188.512108051607,"OE"
"5498","OE2",30600,108.794008033719,"OE"
"5499","OE3",30600,92.7418020925837,"OE"
"5500","OE4",30600,124.54735928101,"OE"
"5501","OE5",30600,142.517511042383,"OE"
"5502","OE6",30600,193.807258271829,"OE"
"5503","WT1",30600,86.1120936009654,"WT"
"5504","WT2",30600,69.9926401433759,"WT"
"5505","WT3",30600,135.601094470964,"WT"
"5506","WT4",30600,108.296359796139,"WT"
"5507","WT5",30600,85.9644468028655,"WT"
"5508","WT6",30600,118.389250747614,"WT"
"5509","KO1",30700,97.2670004912423,"KO"
"5510","KO2",30700,115.345480820138,"KO"
"5511","KO3",30700,82.9450787744591,"KO"
"5512","KO4",30700,90.0172701278364,"KO"
"5513","KO5",30700,65.2582189530989,"KO"
"5514","KO6",30700,117.113895310374,"KO"
"5515","OE1",30700,189.898233615386,"OE"
"5516","OE2",30700,107.624779837902,"OE"
"5517","OE3",30700,91.833861282141,"OE"
"5518","OE4",30700,124.113157635522,"OE"
"5519","OE5",30700,143.447463426216,"OE"
"5520","OE6",30700,193.122274232031,"OE"
"5521","WT1",30700,85.6903038642237,"WT"
"5522","WT2",30700,69.0518136605498,"WT"
"5523","WT3",30700,135.652778169588,"WT"
"5524","WT4",30700,109.758080143697,"WT"
"5525","WT5",30700,86.4695744972876,"WT"
"5526","WT6",30700,117.974792556181,"WT"
"5527","KO1",30800,98.0431065559403,"KO"
"5528","KO2",30800,115.828748689564,"KO"
"5529","KO3",30800,83.5500970306353,"KO"
"5530","KO4",30800,90.1026857560556,"KO"
"5531","KO5",30800,66.2377801126903,"KO"
"5532","KO6",30800,116.217843280856,"KO"
"5533","OE1",30800,189.033038935657,"OE"
"5534","OE2",30800,108.898088727422,"OE"
"5535","OE3",30800,93.1252765859196,"OE"
"5536","OE4",30800,123.754290646209,"OE"
"5537","OE5",30800,142.968495207758,"OE"
"5538","OE6",30800,192.748131929578,"OE"
"5539","WT1",30800,85.9135441528635,"WT"
